source,screener_id,screener_name,category,subcategory,signal_bias,investment_horizon,confidence
"etnow","513","Green Energy List of companies which tends to benefit from development of the renewable energy sector","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","188","Growth Bubble Disguised as attractive but actually overvalued stocks","valuation","relative_or_absolute_value","neutral","long_term","0.74"
"etnow","106","Growth Pioneers Multicap portfolio comprising of mid and small caps that are likely to graduate into largecaps","composite_strategy","multi_factor_strategy","neutral","long_term","0.8200000000000001"
"etnow","8533","Growth Stocks with Low Debt Highlights growth-oriented stocks with prudent financial management, suitable for investors seeking growth with reduced debt risk. Selects stocks where EPS growth is over 3% and Debt-to-Equity ratio is below 0.3.","fundamental_quality","balance_sheet_quality","bearish","long_term","0.74"
"etnow","8541","Growth Stocks with Low Debt and High ROE Highlights growth-oriented stocks with strong financials and profitability, appealing to investors seeking growth with quality. Filters stocks with EPS growth over 15%, Debt-to-Equity ratio below 0.3, and Return on Equity above 20%.","fundamental_quality","capital_efficiency","neutral","long_term","0.8200000000000001"
"etnow","8583","Growth Stocks with Low Debt and Strong ROEIdentifies growth-oriented stocks with strong financial health and return on equity, appealing to investors seeking growth with quality. Screens stocks with EPS growth exceeding 4%, Debt-to-Equity ratio below 0.4, and Return on Equity surpassing 15%.","fundamental_quality","balance_sheet_quality","neutral","long_term","0.8200000000000001"
"etnow","8601","Growth Stocks with Positive Cash Flow and Strong Price PerformanceFocuses on growth-oriented stocks with strong recent price performance and positive cash flow, appealing to investors seeking growth potential. Targets stocks with EPS growth exceeding 4%, positive Cash from Operations, and 1-year Returns above 10%.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.74"
"etnow","8556","Growth Stocks with Positive Cash FlowFocuses on growth-oriented stocks with healthy cash flow and earnings momentum, appealing to investors seeking growth potential. Selects stocks with positive Cash from Operations and EPS growth exceeding 5%.","fundamental_growth","earnings_growth","bullish","long_term","0.74"
"etnow","8586","Growth Stocks with Positive Earnings Momentum and Low P/ETargets growth-oriented stocks with strong earnings growth momentum and attractive valuations, appealing to growth and value seekers. Screens stocks with EPS growth exceeding 15% and Trailing Twelve Months (TTM) Price-to-Earnings ratio below 15.","fundamental_growth","earnings_growth","neutral","long_term","0.8200000000000001"
"etnow","8552","Growth Stocks with Positive Earnings MomentumIdentifies growth-oriented stocks with strong earnings momentum, appealing to investors seeking companies showing substantial earnings growth. Screens stocks with EPS growth exceeding 20%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8592","Growth Stocks with Strong Cash Flow and Low Price-to-Book (P/B) RatioFocuses on growth-oriented stocks with strong cash flow and attractive valuations, catering to investors seeking growth at reasonable prices. Identifies stocks with EPS growth exceeding 3%, positive Cash from Operations, and TTM Price-to-Book ratio below 1.5.","valuation","relative_or_absolute_value","neutral","long_term","0.9"
"etnow","8529","Growth Stocks with Strong Financial Health Targets growth-oriented stocks with solid financials, appealing to investors seeking both growth and stability. Selects stocks with EPS growth over 5% and Current Ratio exceeding 2.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.74"
"etnow","8598","Growth Stocks with Strong Price Performance and Low DebtFocuses on growth-oriented stocks with strong recent price performance and lower debt levels, appealing to investors seeking growth and stability. Targets stocks with 1-year Returns above 10% and Debt-to-Equity ratio below 0.4.","composite_strategy","multi_factor_strategy","neutral","long_term","0.74"
"etnow","8593","Growth Stocks with Strong Price Performance and Positive Earnings GrowthHighlights growth-oriented stocks with strong recent price performance and positive earnings growth, appealing to investors seeking growth potential. Targets stocks with 1-year Returns above 10% and EPS growth surpassing 5%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8610","Growth Stocks with Strong Profit Margin and Positive Cash FlowFocuses on growth-oriented stocks with strong profit margins and positive cash flow, appealing to investors seeking growth and financial stability. Identifies stocks with EPS growth exceeding 4%, Net Profit Margin surpassing 20%, and positive Cash from Operations.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.74"
"etnow","8600","Growth Stocks with Strong Profit Margin and Positive Cash FlowIdentifies growth-oriented stocks with strong profit margins and positive cash flow, appealing to investors seeking growth and financial stability. Screens stocks with EPS growth exceeding 3%, Net Profit Margin surpassing 20%, and positive Cash from Operations.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.74"
"etnow","8604","Growth Stocks with Strong Profit Margin and Positive Price PerformanceFocuses on growth-oriented stocks with strong profit margins and recent price performance, catering to investors seeking growth potential. Identifies stocks with EPS growth exceeding 3%, Net Profit Margin surpassing 20%, and 1-year Returns above 5%.","fundamental_quality","capital_efficiency","bullish","long_term","0.74"
"etnow","8612","Growth Stocks with Strong Profit Margin and Positive Price PerformanceIdentifies growth-oriented stocks with strong profit margins and recent price performance, catering to investors seeking growth potential. Screens stocks with EPS growth exceeding 14%, Net Profit Margin surpassing 20%, and 1-year Returns above 5%.","fundamental_quality","capital_efficiency","bullish","long_term","0.74"
"etnow","8595","Growth Stocks with Strong Profitability and Positive Cash FlowIdentifies growth-oriented stocks with strong earnings growth and positive cash flow, appealing to investors seeking growth with financial stability. Filters stocks with EPS growth exceeding 4%, Net Profit Margin surpassing 20%, and positive Cash from Operations.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8616","Growth Stocks with Strong Profitability and Positive Price PerformanceFocuses on growth-oriented stocks with strong earnings growth and recent price performance, appealing to investors seeking growth with stability. Identifies stocks with EPS growth exceeding 4%, Net Profit Margin surpassing 20%, and 1-year Returns above 5%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8607","Growth Stocks with Strong Profitability and Positive Price PerformanceHighlights growth-oriented stocks with strong earnings growth and recent price performance, appealing to investors seeking growth with stability.","fundamental_growth","earnings_growth","bullish","long_term","0.74"
"etnow","8563","Growth Stocks with Strong ProfitabilityIdentifies growth-oriented stocks with robust earnings growth and high profitability, appealing to investors seeking growth and financial strength. Screens stocks with EPS growth exceeding 4% and Net Profit Margin surpassing 20%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8576","Growth Stocks with Strong ProfitabilityIdentifies growth-oriented stocks with robust earnings growth and high profitability, appealing to investors seeking growth and financial strength. Screens stocks with EPS growth exceeding 4% and Net Profit Margin surpassing 20%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8618","Growth Stocks with Strong Return on Equity (ROE) and Positive Cash FlowFinds growth-focused stocks with robust ROE and cash flow, attractive to investors pursuing growth and financial stability, emphasizing EPS, ROE, and cash flow.","fundamental_quality","capital_efficiency","bullish","long_term","0.8200000000000001"
"etnow","8608","Growth Stocks with Strong Return on Equity (ROE) and Positive Cash FlowIdentifies growth-oriented stocks with strong return on equity and positive cash flow, appealing to investors seeking growth with financial health. Highlights stocks with EPS growth exceeding 4%, Return on Equity surpassing 18%, and positive Cash from Operations.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.8200000000000001"
"etnow","8602","Growth Stocks with Strong Return on Equity (ROE) and Positive Cash FlowIdentifies growth-oriented stocks with strong return on equity and positive cash flow, appealing to investors seeking growth with financial health. Highlights stocks with EPS growth exceeding 5%, Return on Equity surpassing 18%, and positive Cash from Operations.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.8200000000000001"
"etnow","8614","Growth Stocks with Strong Return on Equity (ROE) and Positive Cash FlowIdentifies growth-oriented stocks with strong return on equity and positive cash flow, appealing to investors seeking growth with financial strength. Highlights stocks with EPS growth exceeding 3%, Return on Equity surpassing 18%, and positive Cash from Operations.","fundamental_quality","capital_efficiency","bullish","long_term","0.8200000000000001"
"etnow","8619","Growth Stocks with Strong Return on Equity (ROE) and Positive Earnings GrowthFocuses on growth-oriented stocks with strong return on equity and positive earnings growth, catering to investors seeking growth potential. Targets stocks with EPS growth surpassing 3% and Return on Equity exceeding 18%.","fundamental_quality","capital_efficiency","bullish","long_term","0.8200000000000001"
"etnow","8611","Growth Stocks with Strong Return on Equity (ROE) and Positive Earnings GrowthHighlights growth-oriented stocks with strong return on equity and positive earnings growth, appealing to investors seeking growth with financial strength. Targets stocks with Return on Equity exceeding 18% and EPS growth surpassing 4%.","fundamental_quality","capital_efficiency","bullish","long_term","0.8200000000000001"
"etnow","7915","Growth StocksGrowth Stocks","composite_strategy","multi_factor_strategy","neutral","long_term","0.74"
"etnow","8475","Growth StocksPinpoints stocks with robust Earnings Per Share (EPS) growth, highlighting companies potentially experiencing rapid expansion and future profitability. Selects stocks where EPS growth is greater than 4%.","fundamental_growth","earnings_growth","neutral","long_term","0.74"
"etnow","200","Growth at Reasonable PriceThis strategy aims to invest in a basket of growth stocks across market cap at reasonable prices","composite_strategy","multi_factor_strategy","neutral","long_term","0.8200000000000001"
"etnow","721","HammerThe Hammer is a bullish reversal pattern that appears on a chart in the context of a downtrend. It is a candle with a small body and a long lower shadow, suggesting that bears are losing control and bulls may take over","technical_reversal","candlestick_reversal","neutral","swing","0.8200000000000001"
"etnow","514","Handpicked PSU GemsList of top PSU stocks from all sectors","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","719","Hanging ManThe Hanging Man is a bearish reversal pattern that appears on a chart in the context of an uptrend. It is a candle with a small body, long lower shadow, and little or no upper shadow, suggesting that bulls may be losing control and bears may take over","technical_reversal","candlestick_reversal","neutral","swing","0.8200000000000001"
"etnow","654","High Beta StocksHigh beta stocks are stocks with a high volatility, meaning they are more likely to fluctuate in value. This makes them a more risky but potentially more profitable investment option","volatility","volatility_range","bullish","swing","0.74"
"etnow","8481","High Beta StocksTargets stocks with higher volatility compared to the market, offering potential for amplified returns but also heightened risk. Filters stocks with 3-month Beta greater than 1.5.","volatility","volatility_range","bullish","swing","0.74"
"etnow","8663","High Current RatioExplore a financial world of strength: High Current Ratio identifies firms with robust liquidity, excelling in short-term obligation handling","volume_liquidity","volume_delivery","bullish","long_term","0.74"
"etnow","8671","High DII ShareholdingHigh DII Shareholding signifies significant ownership by Domestic Institutional Investors (DIIs) in stocks, influencing market dynamics, indicating confidence, and revealing investment opportunities","ownership_institutional","institutional_activity","bullish","long_term","0.9"
"etnow","3548","High Dividend Stocks High Dividend Stocks","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","7913","High Dividend Yield Stocks High Dividend Yield Stocks","income_dividend","dividend_income","bullish","long_term","0.8200000000000001"
"etnow","8473","High Dividend Yield StocksIdentifies stocks with significant dividend payouts relative to their stock price, indicating potential income generation for investors. Screens for stocks where Dividend Yield is greater than 4%.","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","8555","High Dividend Yield, Low Volatility StocksIdentifies dividend-paying stocks with attractive yields and reduced market sensitivity, appealing to income-oriented investors seeking stability. Screens stocks with Dividend Yield above 4% and 3-month Beta under 0.8.","income_dividend","dividend_income","neutral","positional","0.74"
"etnow","8672","High FII ShareholdingExplore a data page on High FII Shareholding, spotlighting stocks favored by foreign institutional investors, impacting liquidity, and market sentiment","ownership_institutional","institutional_activity","bullish","long_term","0.9"
"etnow","8496","High Growth with Low Debt Targets high-growth stocks with strong financial health, appealing to investors seeking growth potential without excessive debt risk. Screens stocks where EPS growth is over 10% and Debt-to-Equity ratio is below 0.3.","fundamental_quality","balance_sheet_quality","neutral","long_term","0.8200000000000001"
"etnow","8633","High Leverage""High Leverage signifies a company's substantial debt compared to its equity or assets, showing reliance on borrowed funds for operations. Investors use this data for assessing a company's debt levels and financial stability, but thorough analysis and other factors are vital for investment decisions","risk_red_flags","financial_or_governance_risk","bullish","long_term","0.74"
"etnow","8645","High MF ShareholdingHigh mutual fund shareholding indicates substantial investment by professional fund managers, reflecting confidence in a company's growth potential. Identify such companies here for informed investment decisions","ownership_institutional","institutional_activity","bullish","long_term","0.9"
"etnow","102","High Margin of SafetyQuality stocks with high margin of safety","valuation","relative_or_absolute_value","bullish","long_term","0.74"
"etnow","8524","High Momentum Value Stocks Targets value stocks with strong recent performance, appealing to investors seeking potentially undervalued opportunities with upward momentum. Selects stocks with Trailing Twelve Months (TTM) Price-to-Earnings ratio under 15 and 6-month returns above 15%.","valuation","relative_or_absolute_value","bullish","positional","0.9"
"etnow","8503","High Net Margin StocksIdentifies stocks from companies with strong profitability as indicated by high net profit margins. Selects stocks where Net Profit Margin is above 15%.","fundamental_quality","capital_efficiency","bullish","long_term","0.74"
"etnow","8674","High PEG RatioA high PEG Ratio data page focuses on stocks with elevated Price/Earnings to Growth ratios, suggesting potential overvaluation and risks.","valuation","relative_or_absolute_value","bullish","long_term","0.8200000000000001"
"etnow","8676","High PEHigh PE pages spotlight stocks with elevated Price-to-Earnings ratios, signifying market optimism about future growth but requiring careful evaluation","valuation","relative_or_absolute_value","bullish","long_term","0.74"
"etnow","8505","High Piotroski F-Score StocksFocuses on stocks with strong financial health and performance, as indicated by a high Piotroski F-Score. Screens stocks where Piotroski Score exceeds 8.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.8200000000000001"
"etnow","8641","High Pledge""High Pledge signifies a company using a significant share or asset portion as loan collateral, suggesting financial challenges or capital needs. Investors, assess risk by identifying high pledge ratios, but consider other indicators. Companies pledge assets to realize ambitions amidst financial commitments","risk_red_flags","financial_or_governance_risk","bullish","long_term","0.74"
"etnow","659","High Price to Book This screener helps you identify stocks having P/B ratio greater than","valuation","relative_or_absolute_value","bullish","long_term","0.8200000000000001"
"etnow","742","High Price to SalesStocks with price-to-sales ratio of more than","valuation","relative_or_absolute_value","bullish","long_term","0.74"
"etnow","8670","High Promoter ShareholdingHigh Promoter Shareholding data highlights companies with significant ownership by key stakeholders, indicating control, stability, and alignment of interests","ownership_institutional","institutional_activity","bullish","long_term","0.74"
"etnow","8484","High ROE (Return on Equity) StocksTargets stocks with strong profitability relative to shareholder equity, indicating well-managed companies capable of generating higher returns. Selects stocks where Return on Equity exceeds 20%.","fundamental_quality","capital_efficiency","bullish","long_term","0.8200000000000001"
"etnow","8491","High Relative Strength StocksHighlights stocks showing strong recent price performance, potentially indicating short-term overbought conditions. Selects stocks where Relative Strength Index (RSI) is currently above 70.","technical_reversal","oscillator_signal","neutral","swing","0.8200000000000001"
"etnow","656","High Volatility StocksStocks with high fluctuation on a daily basis and often considered to be risky but potentially more profitable investment option","volatility","volatility_range","bullish","swing","0.74"
"etnow","8568","High-Quality Dividend Stocks with Low DebtIdentifies dividend-paying stocks with strong financials, appealing to income-oriented investors seeking stability and quality. Filters stocks with Dividend Yield above 3%, Return on Equity over 18%, and Debt-to-Equity ratio below 0.4.","income_dividend","dividend_income","neutral","long_term","0.74"
"etnow","8587","High-Quality Dividend Stocks with Positive Cash Flow Identifies dividend-paying stocks with strong financials and positive cash flow, appealing to income-oriented investors seeking stability. Filters stocks with Dividend Yield above 3% and positive Cash from Operations.","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","8574","High-Quality Dividend Stocks with Positive Cash FlowIdentifies dividend-paying stocks with strong financials and positive cash flow, appealing to income-oriented investors seeking stability. Filters stocks with Dividend Yield above 3% and positive Cash from Operations.","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","8588","High-Quality Dividend Stocks with Positive Earnings Growth and Low Debt Targets dividend-paying stocks with strong earnings growth, financial health, and low debt, appealing to income and quality seekers. Selects stocks with Dividend Yield above 3%, EPS growth exceeding 3%, and Debt-to-Equity ratio below 0.5.","fundamental_quality","balance_sheet_quality","neutral","long_term","0.8200000000000001"
"etnow","8597","High-Quality Dividend Stocks with Positive Earnings Momentum and Low DebtIdentifies dividend-paying stocks with strong earnings momentum, financial health, and low debt, appealing to income and quality seekers. Screens stocks with Dividend Yield above 3%, EPS growth surpassing 15%, and Debt-to-Equity ratio below 0.4.","fundamental_quality","balance_sheet_quality","neutral","long_term","0.8200000000000001"
"etnow","8571","High-Quality Dividend Stocks with Positive Earnings MomentumIdentifies dividend-paying stocks with strong earnings growth momentum and financial health, appealing to income and growth investors. Targets stocks with Dividend Yield above 3% and EPS growth exceeding 15%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8606","High-Quality Dividend Stocks with Positive Profit Margin and Low Price-to-Earnings (P/E) RatioIdentifies dividend-paying stocks with strong profit margins and low P/E ratio, appealing to income-oriented investors seeking quality at a reasonable price. Screens stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and Trailing Twelve Months (TTM) P/E ratio below 15%.","valuation","relative_or_absolute_value","neutral","long_term","0.8200000000000001"
"etnow","8617","High-Quality Dividend Stocks with Positive Profit Margin and Positive Earnings GrowthHighlights dividend-paying stocks with strong profit margins and positive earnings growth, appealing to income-oriented investors seeking stability and growth. Targets stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth surpassing 4%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8581","High-Quality Dividend Stocks with Stable Price PerformanceHighlights dividend-paying stocks with stable recent price performance, catering to investors seeking income and stability. Filters stocks with Dividend Yield above 3% and 1-year Returns under 5%.","composite_strategy","multi_factor_strategy","bullish","long_term","0.8200000000000001"
"etnow","8591","High-Quality Dividend Stocks with Strong Price Performance and Low DebtTargets dividend-paying stocks with strong price performance and low debt, catering to income-oriented investors seeking quality and stability. Highlights stocks with Dividend Yield above 3%, 1-year Returns surpassing 10%, and Debt-to-Equity ratio below 0.4.","income_dividend","dividend_income","neutral","long_term","0.74"
"etnow","8605","High-Quality Dividend Stocks with Strong Profit Margin and Positive Earnings GrowthHighlights dividend-paying stocks with strong profit margins and earnings growth, appealing to income-oriented investors seeking stability and growth. Targets stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth surpassing 4%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8609","High-Quality Dividend Stocks with Strong Profit Margin and Positive Earnings GrowthTargets dividend-paying stocks with strong profit margins and earnings growth, catering to income-oriented investors seeking stability and growth. Screens stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth surpassing 4%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8615","High-Quality Dividend Stocks with Strong Profit Margin and Positive Earnings GrowthTargets dividend-paying stocks with strong profit margins and earnings growth, catering to income-oriented investors seeking stability and growth. Screens stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth surpassing 4%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8603","High-Quality Dividend Stocks with Strong Profit Margin and Positive Earnings MomentumTargets dividend-paying stocks with strong profit margins and earnings momentum, appealing to income-oriented investors seeking stability and growth. Screens stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and EPS growth exceeding 15%.","composite_strategy","multi_factor_strategy","bullish","long_term","0.8200000000000001"
"etnow","8613","High-Quality Dividend Stocks with Strong Profit Margin and Positive Price PerformanceFocuses on dividend-paying stocks with strong profit margins and positive price performance, catering to income and stability seekers. Targets stocks with Dividend Yield above 3%, Net Profit Margin surpassing 20%, and 1-year Returns above 5%.","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","8589","High-Quality Dividend Stocks with Strong Profitability and Low P/E Identifies dividend-paying stocks with strong profitability, appealing to income-oriented investors seeking quality and value. Screens stocks with Dividend Yield above 3%, Net Profit Margin exceeding 20%, and Trailing Twelve Months (TTM) Price-to-Earnings ratio below 15.","valuation","relative_or_absolute_value","neutral","long_term","0.8200000000000001"
"etnow","8599","High-Quality Dividend Stocks with Strong ROE and Positive Cash FlowHighlights dividend-paying stocks with strong return on equity, positive cash flow, and financial health, appealing to income and quality seekers. Identifies stocks with Dividend Yield above 3%, Return on Equity exceeding 18%, and positive Cash from Operations.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.8200000000000001"
"etnow","8514","High-Quality Dividend StocksIdentifies dividend-paying stocks with strong financials and high profitability, appealing to investors seeking both income and stability. Selects stocks where Dividend Yield is over 3% and Return on Equity is above 20.","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","8538","High-Quality Earnings Growth StocksTargets stocks with strong financial performance and growth potential, appealing to investors seeking quality and expansion. Screens stocks where Return on Equity is above 15% and EPS growth exceeds 4%.","fundamental_growth","earnings_growth","bullish","long_term","0.8200000000000001"
"etnow","8545","High-Quality Mid-Cap Growth StocksTargets mid-cap stocks with both growth potential and strong financials, appealing to investors looking for quality growth. Selects stocks with Market Cap between $7,500 million and $50,000 million, and EPS growth exceeding 5%.","composite_strategy","multi_factor_strategy","bullish","long_term","0.8200000000000001"
"etnow","8521","High-Quality Small-Cap Growth StocksFocuses on high-potential small-cap firms, boasting robust finances, attracting investors desiring growth and quality. Filters stocks below INR 7,500 Cr market cap, 5%+ EPS growth, and 15%+ RoE.","composite_strategy","multi_factor_strategy","neutral","long_term","0.8200000000000001"
"etnow","8509","High-Quality Small-Cap StocksTargets well-performing, small-cap companies with strong financials, offering potential growth opportunities with a focus on quality. Filters stocks with Market Cap under $7,500 million and Return on Equity exceeding 15%.","composite_strategy","multi_factor_strategy","bullish","long_term","0.8200000000000001"
"etnow","8495","High-Quality StocksHighlights stocks of companies with strong financial health and profitability metrics, suggesting lower risk and potential for solid returns. Filters stocks where Return on Assets is greater than 10 and Return on Equity exceeds 15.","fundamental_quality","balance_sheet_quality","bullish","long_term","0.74"
"etnow","8502","High-Quality Value StocksHighlights value stocks with strong profitability, suitable for investors seeking both undervaluation and solid financials. Screens stocks where Return on Equity is above 20% and Trailing Twelve Months (TTM) Price-to-Earnings ratio is under 15.","valuation","relative_or_absolute_value","bullish","long_term","0.9"
"etnow","522","Hinduja GroupCompanies part of Hinduja group, with footprint across a range of sectors","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","3594","Holding Company StocksHolding Company Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","1106","Hospital & Allied servicesPotential beneficiaries of government's spending on healthcare initiatives","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","3596","Hospitals & Allied Services StocksHospitals & Allied Services Stocks","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","521","House of BajajCompanies part of the Bajaj group, with footprint across a range of sectors","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","3600","IT - Hardware Stocks IT - Hardware Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","3601","IT Enabled Services StocksIT Enabled Services Stocks","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","3633","IT Software Stocks IT Software Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","204","IT Tracker Companies to efficiently track and invest in the IT sector","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","8523","Income and Growth BlendIdentifies stocks that offer both dividends and growth potential, catering to investors seeking a mix of income and capital appreciation. Screens stocks with Dividend Yield above 2.5% and EPS growth over 4%.","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","8668","Increase in DII ShareholdingDII Shareholding Surge: Discover stocks with increased domestic institutional investor ownership, a sign of confidence and potential market opportunities","ownership_institutional","institutional_activity","bullish","long_term","0.9"
"etnow","8666","Increase in FII ShareholdingFII Shareholding Surge: Track stocks where foreign institutional investors (FIIs) boost ownership, signaling confidence. Investors use this data to spot potential growth opportunities","ownership_institutional","institutional_activity","bullish","long_term","0.9"
"etnow","8647","Increase in MF ShareholdingDiscover companies with growing MF shareholding, indicating mutual funds' confidence in their potential. Use this data for investment insights","ownership_institutional","institutional_activity","bullish","long_term","0.9"
"etnow","8664","Increase in Promoter ShareholdingPromoter Shareholding Boost: A data page highlighting companies where major stakeholders raise ownership stakes, signaling confidence in long-term growth","ownership_institutional","institutional_activity","bullish","long_term","0.74"
"etnow","8627","Increasing Cash From OperationsDiscover Indian market stocks, Sensex and Nifty, displaying continuous growth in operational cash flow, suggesting strong financial performance and efficiency","composite_strategy","multi_factor_strategy","bullish","long_term","0.74"
"etnow","8644","Increasing PledgeRising Pledge signifies a company gradually increasing assets pledged for loans, suggesting financial pressure or capital needs. Analyze pledge trends for risk, but evaluate other factors for investment decisions","risk_red_flags","financial_or_governance_risk","bullish","long_term","0.74"
"etnow","8660","Increasing Quarterly Interest Costs Explore the Quarterly Interest Cost Surge data page, spotlighting companies grappling with escalating interest expenses, a crucial indicator of financial health","fundamental_quality","balance_sheet_quality","bullish","long_term","0.74"
"etnow","8637","Increasing Quarterly SalesIdentify Indian stock market gems: stocks, particularly Sensex and Nifty, with consistent quarterly sales growth, signaling expansion and demand. Ideal for long-term investors.","fundamental_growth","revenue_growth","bullish","long_term","0.74"
"etnow","8655","Increasing Trading Activity with Negative Weekly returns - Large CapDiscovering Momentum in Large-Cap Stocks Amidst Weekly Losses: Identifying High Trading Activity Despite Negative Returns - Valuable Insights for Investors.","risk_red_flags","financial_or_governance_risk","neutral","long_term","0.74"
"etnow","8653","Increasing Trading Activity with Negative Weekly returns - Micro CapAmidst weekly losses, micro-cap stocks exhibit increased trading, reflecting investor interest. Use this data for monitoring, but conduct thorough research before investing.","risk_red_flags","financial_or_governance_risk","neutral","long_term","0.74"
"etnow","8654","Increasing Trading Activity with Negative Weekly returns - Mid CapDiscover mid-cap stocks experiencing increased trading activity despite weekly losses, offering insight for engaged traders and investors seeking opportunities.","risk_red_flags","financial_or_governance_risk","neutral","long_term","0.74"
"etnow","8657","Increasing Trading Activity with Positive Weekly returns - Large CapDiscover the synergy of rising trading activity and weekly gains in Large Cap stocks, offering opportunities for informed investors. Explore now!","market_cap_style","size_style","bullish","long_term","0.74"
"etnow","8656","Increasing Trading Activity with Positive Weekly returns - Micro CapExplore Micro-Cap Momentum: Rising Trade Volume, Weekly Gains. Valuable for Investors. Due diligence, market analysis essential before investment.","technical_momentum","relative_strength","bullish","swing","0.74"
"etnow","8658","Increasing Trading Activity with Positive Weekly returns - Mid CapDiscover Mid-Cap Stocks: Rising Trading Activity & Weekly Profits. Identify investment potential but research thoroughly before diving into this exciting world.","market_cap_style","size_style","bullish","long_term","0.74"
"etnow","1101","India DefenceCompanies in the defence sector which are beneficiaries of governments capex on India's defence","sector_theme","sector_or_theme","neutral","long_term","0.8200000000000001"
"etnow","3598","Industrial Consumables Stocks Industrial Consumables Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","3599","Industrial Equipment Stocks Industrial Equipment Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","1100","Infrastructure Boost List of stocks which tends to benefit on major infrastructure spending in the upcoming union budget","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","3595","Infrastructure StocksInfrastructure Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","529","Insuring IndiaTop players from the Insurance sector","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","8531","International Dividend Opportunities Focuses on dividend-paying stocks from international markets, catering to investors seeking income from diverse sources. Selects stocks where Dividend Yield is over 3%.","income_dividend","dividend_income","neutral","long_term","0.74"
"etnow","90","International Education Basket List of stocks having the potential to generate long wealth to ensure your child's studies at one of the top universities in the world","sector_theme","sector_or_theme","neutral","long_term","0.74"
"etnow","8544","International Growth Dividend StocksFocuses on dividend-paying stocks from international markets with growth potential, catering to investors seeking income and expansion. Filters stocks with Dividend Yield above 2.5%.","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","8506","International Growth StocksIdentifies stocks from international companies with strong growth potential, appealing to investors looking beyond domestic markets. Selects stocks where EPS growth is above 15%.","fundamental_growth","earnings_growth","bullish","long_term","0.74"
"etnow","82","International Vacation BasketFulfill your travel goals with these cash flow generating stocks with a positive dividend history","income_dividend","dividend_income","bullish","long_term","0.74"
"etnow","3597","InvIT Stocks InvIT Stocks","sector_theme","sector_or_theme","neutral","long_term","0.74"
