provider,screener_name,scan_id,provider_id,status,stocks_count,error_message
Trendlyne,Overbought on both Month MFI and Month RSI,overbought-on-both-month-mfi-and-month-rsi,594816,SUCCESS,100,
Trendlyne,Oversold on both Month RSI and Month MFI,oversold-on-both-month-rsi-and-month-mfi,594824,SUCCESS,7,
Trendlyne,Month Relative Strength Index (RSI) Bullish,month-relative-strength-index-(rsi)-bullish,594815,SUCCESS,98,
Trendlyne,Month MACD Crossover Above Signal Line,month-macd-crossover-above-signal-line,594807,SUCCESS,100,
Trendlyne,Month MACD Crossover Below Signal Line,month-macd-crossover-below-signal-line,594809,SUCCESS,100,
Trendlyne,Price crossed above Month Bollinger Band,price-crossed-above-month-bollinger-band,594835,SUCCESS,100,
Trendlyne,Price crossed below Month Bollinger Band,price-crossed-below-month-bollinger-band,594842,SUCCESS,62,
Trendlyne,Month Supertrend Buys,month-supertrend-buys,595302,SUCCESS,100,
Trendlyne,Month Supertrend Signal changed to Buy,month-supertrend-signal-changed-to-buy,594829,SUCCESS,44,
Trendlyne,Month Supertrend Sells,month-supertrend-sells,594855,SUCCESS,100,
Trendlyne,Month Supertrend Signal changed to Sell,month-supertrend-signal-changed-to-sell,594849,SUCCESS,39,
Trendlyne,Price crossed above Month Bollinger Band Central Line,price-crossed-above-month-bollinger-band-central-line,594844,SUCCESS,100,
Trendlyne,Price crossed below Month Bollinger Band Central Line,price-crossed-below-month-bollinger-band-central-line,594845,SUCCESS,100,
Trendlyne,Month Bollinger Band Breakout,month-bollinger-band-breakout,594847,SUCCESS,100,
Trendlyne,Month Bollinger Band Breakdown,month-bollinger-band-breakdown,594848,SUCCESS,14,
Trendlyne,Month ADX Strong Trending Stocks,month-adx-strong-trending-stocks,595615,SUCCESS,31,
Trendlyne,Month ADX Trending Stocks,month-adx-trending-stocks,595617,SUCCESS,100,
Trendlyne,Month ADX Mild Trending Stocks,month-adx-mild-trending-stocks,595618,SUCCESS,100,
Trendlyne,Month Williams %R in Overbought zone,month-williams-%r-in-overbought-zone,595304,SUCCESS,100,
Trendlyne,Month Willaims %R in Oversold zone,month-willaims-%r-in-oversold-zone,595303,SUCCESS,100,
Trendlyne,Month Williams %R Bullish,month-williams-%r-bullish,595310,SUCCESS,100,
Trendlyne,Month Williams %R crossed -20 from below,month-williams-%r-crossed--20-from-below,595309,SUCCESS,100,
Trendlyne,Month Williams %R Bearish,month-williams-%r-bearish,595308,SUCCESS,100,
Trendlyne,Month Williams Trending Down,month-williams-trending-down,595306,SUCCESS,100,
Trendlyne,Month Williams %R crossed -80 from above,month-williams-%r-crossed--80-from-above,595305,SUCCESS,100,
Trendlyne,Month ADX Bullish Divergence,month-adx-bullish-divergence,595614,SUCCESS,100,
Trendlyne,Month ADX Bearish Divergence,month-adx-bearish-divergence,595613,SUCCESS,100,
Trendlyne,Month CCI Overbought,month-cci-overbought,595662,SUCCESS,100,
Trendlyne,Month CCI Oversold,month-cci-oversold,595661,SUCCESS,100,
Trendlyne,Month ROC Trending Up,month-roc-trending-up,595672,SUCCESS,100,
Trendlyne,Month CCI Bullish,month-cci-bullish,595670,SUCCESS,100,
Trendlyne,Month CCI crossed above 100,month-cci-crossed-above-100,595667,SUCCESS,100,
Trendlyne,Month ROC Trending Down,month-roc-trending-down,595671,SUCCESS,100,
Trendlyne,Month CCI Bearish,month-cci-bearish,595666,SUCCESS,100,
Trendlyne,Month CCI Trending Down,month-cci-trending-down,595664,SUCCESS,100,
Trendlyne,Month CCI crossed below -100,month-cci-crossed-below--100,595663,SUCCESS,100,
Trendlyne,Month Stochastic oscillator bearish crossover,month-stochastic-oscillator-bearish-crossover,701782,SUCCESS,83,
Trendlyne,Month Stochastic oscillator bearish momentum,month-stochastic-oscillator-bearish-momentum,701785,SUCCESS,100,
Trendlyne,Month Stochastic oscillator bullish momentum,month-stochastic-oscillator-bullish-momentum,701783,SUCCESS,100,
Trendlyne,Month Stochastic oscillator overbought,month-stochastic-oscillator-overbought,701780,SUCCESS,100,
Trendlyne,Month Stochastic oscillator bullish crossover,month-stochastic-oscillator-bullish-crossover,701773,SUCCESS,100,
Trendlyne,Month Stochastic oscillator oversold,month-stochastic-oscillator-oversold,701772,SUCCESS,100,
Trendlyne,Golden Cross 20 day over 200 day,golden-cross-20-day-over-200-day,494720,SUCCESS,100,
Trendlyne,Golden Cross 20 day over 150 day,golden-cross-20-day-over-150-day,504450,SUCCESS,100,
Trendlyne,Golden Cross 30 day over 150 day,golden-cross-30-day-over-150-day,494750,SUCCESS,100,
Trendlyne,Golden Cross 10 day over 150 day,golden-cross-10-day-over-150-day,494749,SUCCESS,100,
Trendlyne,Golden Cross 5 day over 150 day,golden-cross-5-day-over-150-day,494748,SUCCESS,100,
Trendlyne,Golden Cross 20 day over 100 day,golden-cross-20-day-over-100-day,494747,SUCCESS,100,
Trendlyne,Golden Cross 5 day over 100 day,golden-cross-5-day-over-100-day,494740,SUCCESS,100,
Trendlyne,Golden Cross 10 day over 200 day,golden-cross-10-day-over-200-day,494718,SUCCESS,100,
Trendlyne,Golden Cross 5 day over 200 day,golden-cross-5-day-over-200-day,494715,SUCCESS,100,
Trendlyne,Golden Cross 30 day over 200 day,golden-cross-30-day-over-200-day,494721,SUCCESS,100,
Trendlyne,Death Cross 5 day below 150 day,death-cross-5-day-below-150-day,495958,SUCCESS,100,
Trendlyne,Death Cross 10 day below 150 day,death-cross-10-day-below-150-day,495960,SUCCESS,100,
Trendlyne,Death Cross 20 day below 150 day,death-cross-20-day-below-150-day,495971,SUCCESS,100,
Trendlyne,Death Cross 30 day below 150 day,death-cross-30-day-below-150-day,495972,SUCCESS,100,
Trendlyne,Death Cross 30 day below 200 day,death-cross-30-day-below-200-day,504476,SUCCESS,100,
Trendlyne,Death Cross 20 day below 100 day,death-cross-20-day-below-100-day,495955,SUCCESS,100,
Trendlyne,Death Cross 5 day below 100 day,death-cross-5-day-below-100-day,495953,SUCCESS,100,
Trendlyne,Death Cross 10 day below 100 day,death-cross-10-day-below-100-day,495954,SUCCESS,100,
Trendlyne,Death Cross 50 day below 200 day,death-cross-50-day-below-200-day,495951,SUCCESS,100,
Trendlyne,Death Cross 20 day below 200 day,death-cross-20-day-below-200-day,495950,SUCCESS,100,
Trendlyne,Death Cross 5 day below 200 day,death-cross-5-day-below-200-day,495946,SUCCESS,100,
Trendlyne,Death Cross 10 day below 200 day,death-cross-10-day-below-200-day,495947,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their SMA200,stocks-with-their-last-traded-price-trading-above-their-sma200,224859,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their SMA150,stocks-with-their-last-traded-price-trading-above-their-sma150,224858,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their SMA100,stocks-with-their-last-traded-price-trading-above-their-sma100,224856,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their SMA50,stocks-with-their-last-traded-price-trading-above-their-sma50,224855,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their SMA30,stocks-with-their-last-traded-price-trading-above-their-sma30,224854,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their SMA20,stocks-with-their-last-traded-price-trading-above-their-sma20,224853,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their SMA10,stocks-with-their-last-traded-price-trading-above-their-sma10,224851,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their SMA5,stocks-with-their-last-traded-price-trading-above-their-sma5,224849,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their EMA200,stocks-with-their-last-traded-price-trading-above-their-ema200,225503,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their EMA100,stocks-with-their-last-traded-price-trading-above-their-ema100,225502,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their EMA50,stocks-with-their-last-traded-price-trading-above-their-ema50,225500,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their EMA26,stocks-with-their-last-traded-price-trading-above-their-ema26,225498,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their EMA20,stocks-with-their-last-traded-price-trading-above-their-ema20,225496,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their EMA12,stocks-with-their-last-traded-price-trading-above-their-ema12,225493,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their EMA10,stocks-with-their-last-traded-price-trading-above-their-ema10,225491,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading above their EMA5,stocks-with-their-last-traded-price-trading-above-their-ema5,225489,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their SMA200,stocks-with-their-last-traded-price-trading-below-their-sma200,224875,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their SMA150,stocks-with-their-last-traded-price-trading-below-their-sma150,224874,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their SMA100,stocks-with-their-last-traded-price-trading-below-their-sma100,224872,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their SMA50,stocks-with-their-last-traded-price-trading-below-their-sma50,224870,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their SMA30,stocks-with-their-last-traded-price-trading-below-their-sma30,224869,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their SMA20,stocks-with-their-last-traded-price-trading-below-their-sma20,224866,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their SMA10,stocks-with-their-last-traded-price-trading-below-their-sma10,224865,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their SMA5,stocks-with-their-last-traded-price-trading-below-their-sma5,224864,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their EMA100,stocks-with-their-last-traded-price-trading-below-their-ema100,225524,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their EMA200,stocks-with-their-last-traded-price-trading-below-their-ema200,225526,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their EMA50,stocks-with-their-last-traded-price-trading-below-their-ema50,225522,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their EMA26,stocks-with-their-last-traded-price-trading-below-their-ema26,225520,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their EMA20,stocks-with-their-last-traded-price-trading-below-their-ema20,225517,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their EMA12,stocks-with-their-last-traded-price-trading-below-their-ema12,225515,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their EMA10,stocks-with-their-last-traded-price-trading-below-their-ema10,225509,SUCCESS,100,
Trendlyne,Stocks with their Last Traded Price trading below their EMA5,stocks-with-their-last-traded-price-trading-below-their-ema5,225507,SUCCESS,100,
Trendlyne,Stocks with their SMA150 trading above their SMA200,stocks-with-their-sma150-trading-above-their-sma200,495937,SUCCESS,100,
Trendlyne,Stocks with their SMA100 trading above their SMA150,stocks-with-their-sma100-trading-above-their-sma150,495935,SUCCESS,100,
Trendlyne,Stocks with their SMA50 trading above their SMA150,stocks-with-their-sma50-trading-above-their-sma150,495117,SUCCESS,100,
Trendlyne,Stocks with their SMA30 trading above their SMA100,stocks-with-their-sma30-trading-above-their-sma100,494777,SUCCESS,100,
Trendlyne,Stocks with their SMA30 trading above their SMA50,stocks-with-their-sma30-trading-above-their-sma50,494773,SUCCESS,100,
Trendlyne,Stocks with their SMA20 trading above their SMA50,stocks-with-their-sma20-trading-above-their-sma50,494768,SUCCESS,100,
Trendlyne,Stocks with their SMA10 trading above their SMA50,stocks-with-their-sma10-trading-above-their-sma50,494767,SUCCESS,100,
Trendlyne,Stocks with their SMA5 trading above their SMA50,stocks-with-their-sma5-trading-above-their-sma50,494764,SUCCESS,100,
Trendlyne,Stocks with their SMA20 trading above their SMA30,stocks-with-their-sma20-trading-above-their-sma30,494763,SUCCESS,100,
Trendlyne,Stocks with their SMA10 trading above their SMA30,stocks-with-their-sma10-trading-above-their-sma30,494761,SUCCESS,100,
Trendlyne,Stocks with their SMA5 trading above their SMA30,stocks-with-their-sma5-trading-above-their-sma30,494758,SUCCESS,100,
Trendlyne,Stocks with their SMA10 trading above their SMA20,stocks-with-their-sma10-trading-above-their-sma20,494757,SUCCESS,100,
Trendlyne,Stocks with their SMA5 trading above their SMA20,stocks-with-their-sma5-trading-above-their-sma20,494756,SUCCESS,100,
Trendlyne,Stocks with their SMA5 trading above their SMA10,stocks-with-their-sma5-trading-above-their-sma10,494754,SUCCESS,100,
Trendlyne,Stocks with their SMA100 trading above their SMA200,stocks-with-their-sma100-trading-above-their-sma200,225408,SUCCESS,100,
Trendlyne,Stocks with their SMA50 trading above their SMA100,stocks-with-their-sma50-trading-above-their-sma100,225381,SUCCESS,100,
Trendlyne,Stocks with their EMA26 trading above their EMA200,stocks-with-their-ema26-trading-above-their-ema200,497806,SUCCESS,100,
Trendlyne,Stocks with their EMA20 trading above their EMA200,stocks-with-their-ema20-trading-above-their-ema200,497805,SUCCESS,100,
Trendlyne,Stocks with their EMA12 trading above their EMA200,stocks-with-their-ema12-trading-above-their-ema200,497804,SUCCESS,100,
Trendlyne,Stocks with their EMA10 trading above their EMA200,stocks-with-their-ema10-trading-above-their-ema200,497803,SUCCESS,100,
Trendlyne,Stocks with their EMA5 trading above their EMA200,stocks-with-their-ema5-trading-above-their-ema200,497802,SUCCESS,100,
Trendlyne,Stocks with their EMA26 trading above their EMA100,stocks-with-their-ema26-trading-above-their-ema100,497798,SUCCESS,100,
Trendlyne,Stocks with their EMA20 trading above their EMA100,stocks-with-their-ema20-trading-above-their-ema100,497797,SUCCESS,100,
Trendlyne,Stocks with their EMA12 trading above their EMA100,stocks-with-their-ema12-trading-above-their-ema100,497796,SUCCESS,100,
Trendlyne,Stocks with their EMA10 trading above their EMA100,stocks-with-their-ema10-trading-above-their-ema100,497793,SUCCESS,100,
Trendlyne,Stocks with their EMA5 trading above their EMA100,stocks-with-their-ema5-trading-above-their-ema100,497791,SUCCESS,100,
Trendlyne,Stocks with their EMA26 trading above their EMA50,stocks-with-their-ema26-trading-above-their-ema50,497790,SUCCESS,100,
Trendlyne,Stocks with their EMA10 trading above their EMA50,stocks-with-their-ema10-trading-above-their-ema50,497789,SUCCESS,100,
Trendlyne,Stocks with their EMA12 trading above their EMA20,stocks-with-their-ema12-trading-above-their-ema20,497786,SUCCESS,100,
Trendlyne,Stocks with their EMA10 trading above their EMA20,stocks-with-their-ema10-trading-above-their-ema20,497784,SUCCESS,100,
Trendlyne,Stocks with their EMA100 trading above their EMA200,stocks-with-their-ema100-trading-above-their-ema200,231999,SUCCESS,100,
Trendlyne,Stocks with their EMA50 trading above their EMA200,stocks-with-their-ema50-trading-above-their-ema200,231960,SUCCESS,100,
Trendlyne,Stocks with their EMA50 trading above their EMA100,stocks-with-their-ema50-trading-above-their-ema100,231955,SUCCESS,100,
Trendlyne,Stocks with their EMA20 trading above their EMA50,stocks-with-their-ema20-trading-above-their-ema50,225569,SUCCESS,100,
Trendlyne,Stocks with their EMA12 trading above their EMA50,stocks-with-their-ema12-trading-above-their-ema50,225558,SUCCESS,100,
Trendlyne,Stocks with their EMA5 trading above their EMA50,stocks-with-their-ema5-trading-above-their-ema50,225540,SUCCESS,100,
Trendlyne,Stocks with their EMA5 trading above their EMA20,stocks-with-their-ema5-trading-above-their-ema20,225538,SUCCESS,100,
Trendlyne,Stocks with their SMA150 trading below their SMA200,stocks-with-their-sma150-trading-below-their-sma200,504449,SUCCESS,100,
Trendlyne,Stocks with their SMA100 trading below their SMA200,stocks-with-their-sma100-trading-below-their-sma200,504448,SUCCESS,100,
Trendlyne,Stocks with their SMA100 trading below their SMA150,stocks-with-their-sma100-trading-below-their-sma150,504444,SUCCESS,100,
Trendlyne,Stocks with their SMA50 trading below their SMA150,stocks-with-their-sma50-trading-below-their-sma150,504442,SUCCESS,100,
Trendlyne,Stocks with their SMA50 trading below their SMA100,stocks-with-their-sma50-trading-below-their-sma100,504441,SUCCESS,100,
Trendlyne,Stocks with their SMA30 trading below their SMA100,stocks-with-their-sma30-trading-below-their-sma100,504438,SUCCESS,100,
Trendlyne,Stocks with their SMA30 trading below their SMA50,stocks-with-their-sma30-trading-below-their-sma50,504435,SUCCESS,100,
Trendlyne,Stocks with their SMA20 trading below their SMA50,stocks-with-their-sma20-trading-below-their-sma50,504433,SUCCESS,100,
Trendlyne,Stocks with their SMA10 trading below their SMA50,stocks-with-their-sma10-trading-below-their-sma50,495992,SUCCESS,100,
Trendlyne,Stocks with their SMA5 trading below their SMA50,stocks-with-their-sma5-trading-below-their-sma50,495990,SUCCESS,100,
Trendlyne,Stocks with their SMA20 trading below their SMA30,stocks-with-their-sma20-trading-below-their-sma30,495989,SUCCESS,100,
Trendlyne,Stocks with their SMA10 trading below their SMA30,stocks-with-their-sma10-trading-below-their-sma30,495988,SUCCESS,100,
Trendlyne,Stocks with their SMA5 trading below their SMA30,stocks-with-their-sma5-trading-below-their-sma30,495986,SUCCESS,100,
Trendlyne,Stocks with their SMA10 trading below their SMA20,stocks-with-their-sma10-trading-below-their-sma20,495984,SUCCESS,100,
Trendlyne,Stocks with their SMA5 trading below their SMA20,stocks-with-their-sma5-trading-below-their-sma20,495979,SUCCESS,100,
Trendlyne,Stocks with their SMA5 trading below their SMA10,stocks-with-their-sma5-trading-below-their-sma10,495975,SUCCESS,100,
Trendlyne,Stocks with their EMA26 trading below their EMA200,stocks-with-their-ema26-trading-below-their-ema200,498225,SUCCESS,100,
Trendlyne,Stocks with their EMA20 trading below their EMA200,stocks-with-their-ema20-trading-below-their-ema200,498224,SUCCESS,100,
Trendlyne,Stocks with their EMA12 trading below their EMA200,stocks-with-their-ema12-trading-below-their-ema200,498223,SUCCESS,100,
Trendlyne,Stocks with their EMA10 trading below their EMA200,stocks-with-their-ema10-trading-below-their-ema200,498221,SUCCESS,100,
Trendlyne,Stocks with their EMA5 trading below their EMA200,stocks-with-their-ema5-trading-below-their-ema200,498220,SUCCESS,100,
Trendlyne,Stocks with their EMA26 trading below their EMA100,stocks-with-their-ema26-trading-below-their-ema100,498219,SUCCESS,100,
Trendlyne,Stocks with their EMA20 trading below their EMA100,stocks-with-their-ema20-trading-below-their-ema100,498217,SUCCESS,100,
Trendlyne,Stocks with their EMA12 trading below their EMA100,stocks-with-their-ema12-trading-below-their-ema100,498215,SUCCESS,100,
Trendlyne,Stocks with their EMA10 trading below their EMA100,stocks-with-their-ema10-trading-below-their-ema100,498214,SUCCESS,100,
Trendlyne,Stocks with their EMA5 trading below their EMA100,stocks-with-their-ema5-trading-below-their-ema100,498212,SUCCESS,100,
Trendlyne,Stocks with their EMA26 trading below their EMA50,stocks-with-their-ema26-trading-below-their-ema50,498211,SUCCESS,100,
Trendlyne,Stocks with their EMA10 trading below their EMA50,stocks-with-their-ema10-trading-below-their-ema50,498209,SUCCESS,100,
Trendlyne,Stocks with their EMA12 trading below their EMA20,stocks-with-their-ema12-trading-below-their-ema20,498205,SUCCESS,100,
Trendlyne,Stocks with their EMA10 trading below their EMA20,stocks-with-their-ema10-trading-below-their-ema20,498203,SUCCESS,100,
Trendlyne,Stocks with their EMA100 trading below their EMA200,stocks-with-their-ema100-trading-below-their-ema200,359218,SUCCESS,100,
Trendlyne,Stocks with their EMA50 trading below their EMA200,stocks-with-their-ema50-trading-below-their-ema200,359217,SUCCESS,100,
Trendlyne,Stocks with their EMA50 trading below their EMA100,stocks-with-their-ema50-trading-below-their-ema100,359216,SUCCESS,100,
Trendlyne,Stocks with their EMA20 trading below their EMA50,stocks-with-their-ema20-trading-below-their-ema50,359214,SUCCESS,100,
Trendlyne,Stocks with their EMA12 trading below their EMA50,stocks-with-their-ema12-trading-below-their-ema50,359213,SUCCESS,100,
Trendlyne,Stocks with their EMA5 trading below their EMA50,stocks-with-their-ema5-trading-below-their-ema50,359212,SUCCESS,100,
Trendlyne,Stocks with their EMA5 trading below their EMA20,stocks-with-their-ema5-trading-below-their-ema20,359200,SUCCESS,100,
Trendlyne,Promoter decreasing their shareholding,promoter-decreasing-their-shareholding,15320,SUCCESS,100,
Trendlyne,Promoter holding increased more than 2% QoQ,promoter-holding-increased-more-than-2%-qoq,17343,SUCCESS,15,
Trendlyne,Promoters increased pledged shares QoQ,promoters-increased-pledged-shares-qoq,13086,SUCCESS,100,
Trendlyne,pledged shares increased in past week,pledged-shares-increased-in-past-week,31717,SUCCESS,5,
Trendlyne,Promoter holding decreased by more than -2% QoQ,promoter-holding-decreased-by-more-than--2%-qoq,17344,SUCCESS,100,
Trendlyne,Pledges today more than 1% of total shares,pledges-today-more-than-1%-of-total-shares,26001,SUCCESS,0,
Trendlyne,Significant Change in Promoter Shareholding - Latest Quarter,significant-change-in-promoter-shareholding---latest-quarter,11385,SUCCESS,100,
Trendlyne,Stocks where promoters are increasing their shareholding QoQ,stocks-where-promoters-are-increasing-their-shareholding-qoq,9544,SUCCESS,100,
Trendlyne,"Negative profit growth, promoters decreasing shareholding QoQ","negative-profit-growth,-promoters-decreasing-shareholding-qoq",36377,SUCCESS,100,
Trendlyne,"Growth stocks, promoters increasing shareholding","growth-stocks,-promoters-increasing-shareholding",23,SUCCESS,97,
Trendlyne,Highest Promoter Holdings,highest-promoter-holdings,184105,SUCCESS,100,
Trendlyne,FII/FPI decreasing shareholding,fii/fpi-decreasing-shareholding,42221,SUCCESS,100,
Trendlyne,Big Changes up or down in FII holding,big-changes-up-or-down-in-fii-holding,11500,SUCCESS,100,
Trendlyne,FII/FPI increasing their shareholding,fii/fpi-increasing-their-shareholding,15316,SUCCESS,100,
Trendlyne,Highest FII stock holdings,highest-fii-stock-holdings,15318,SUCCESS,100,
Trendlyne,Mutual Funds Increased Shareholding in Past Month,mutual-funds-increased-shareholding-in-past-month,31264,SUCCESS,25,
Trendlyne,"Companies with high market cap, lower public shareholding","companies-with-high-market-cap,-lower-public-shareholding",25348,SUCCESS,100,
Trendlyne,Mutual Funds Decreased Shareholding in Past Month,mutual-funds-decreased-shareholding-in-past-month,47927,SUCCESS,100,
Trendlyne,Mutual Funds Increased Shareholding over the Past Two Months,mutual-funds-increased-shareholding-over-the-past-two-months,399172,SUCCESS,28,
Trendlyne,Mutual Funds and FII/DIIs have decreased their shareholding in most recent quarter,mutual-funds-and-fii/diis-have-decreased-their-shareholding-in-most-recent-quarter,258663,SUCCESS,24,
Trendlyne,MFs increased their shareholding last quarter,mfs-increased-their-shareholding-last-quarter,15451,SUCCESS,100,
Trendlyne,Big changes up or down in public shareholding in the past quarter (QoQ),big-changes-up-or-down-in-public-shareholding-in-the-past-quarter-(qoq),526367,SUCCESS,100,
Trendlyne,Decreasing public shareholding in the past quarter (QoQ) and year (YoY),decreasing-public-shareholding-in-the-past-quarter-(qoq)-and-year-(yoy),526405,SUCCESS,100,
Trendlyne,Decreasing public shareholding over the past two years,decreasing-public-shareholding-over-the-past-two-years,526380,SUCCESS,100,
Trendlyne,Decreasing public shareholding in the past year (YoY),decreasing-public-shareholding-in-the-past-year-(yoy),526379,SUCCESS,100,
Trendlyne,Declining public shareholding in the past quarter (QoQ),declining-public-shareholding-in-the-past-quarter-(qoq),526362,SUCCESS,100,
Trendlyne,Increasing public shareholding in the past quarter (QoQ) and year (YoY),increasing-public-shareholding-in-the-past-quarter-(qoq)-and-year-(yoy),526402,SUCCESS,100,
Trendlyne,Increasing public shareholding in the past quarter (QoQ),increasing-public-shareholding-in-the-past-quarter-(qoq),526363,SUCCESS,100,
Trendlyne,Increasing public shareholding over the past two years,increasing-public-shareholding-over-the-past-two-years,526385,SUCCESS,100,
Trendlyne,Big Deal (Insider Trades) sells last week greater than 1% of total shares,big-deal-(insider-trades)-sells-last-week-greater-than-1%-of-total-shares,472327,SUCCESS,2,
Trendlyne,Big Deal (Insider Trades) sells last month greater than 1% of total shares,big-deal-(insider-trades)-sells-last-month-greater-than-1%-of-total-shares,471978,SUCCESS,45,
Trendlyne,Big Deal (Insider Trades) buys last week greater than 1% of total shares,big-deal-(insider-trades)-buys-last-week-greater-than-1%-of-total-shares,472341,SUCCESS,9,
Trendlyne,Big Deal (Insider Trades) buys last month greater than 1% of total shares,big-deal-(insider-trades)-buys-last-month-greater-than-1%-of-total-shares,472333,SUCCESS,35,
Trendlyne,Insider sells yesterday greater than 0.1% of total shares,insider-sells-yesterday-greater-than-0.1%-of-total-shares,472344,SUCCESS,3,
Trendlyne,Insider and SAST sells yesterday greater than 0.1% of total shares,insider-and-sast-sells-yesterday-greater-than-0.1%-of-total-shares,20078,SUCCESS,3,
Trendlyne,Insiders sold stocks,insiders-sold-stocks,46425,SUCCESS,100,
Trendlyne,Multibagger Penny Stocks with High Book Value,multibagger-penny-stocks-with-high-book-value,661640,SUCCESS,6,
Trendlyne,Penny Stocks Under Rs 1 with High Book Value,penny-stocks-under-rs-1-with-high-book-value,661639,SUCCESS,78,
Trendlyne,Penny Stocks Under Rs 10,penny-stocks-under-rs-10,661637,SUCCESS,100,
Trendlyne,Debt Free Penny Stocks in India Under Rs 10,debt-free-penny-stocks-in-india-under-rs-10,661641,SUCCESS,100,
Trendlyne,Top Penny Stocks Under Rs 5,top-penny-stocks-under-rs-5,661638,SUCCESS,100,
Trendlyne,Outperformers In Family Owned Companies,outperformers-in-family-owned-companies,629842,SUCCESS,0,
Trendlyne,Tata Group stocks - List of all Tata companies & share prices,tata-group-stocks---list-of-all-tata-companies-&-share-prices,592839,SUCCESS,0,
Trendlyne,Reliance Group share prices & companies list,reliance-group-share-prices-&-companies-list,592842,SUCCESS,0,
Trendlyne,Adani Group share prices & companies list,adani-group-share-prices-&-companies-list,592754,SUCCESS,0,
Trendlyne,Bajaj companies list & share prices,bajaj-companies-list-&-share-prices,592853,SUCCESS,0,
Trendlyne,Mahindra Group share prices & stock performance,mahindra-group-share-prices-&-stock-performance,592864,SUCCESS,0,
Trendlyne,Aditya Birla Group companies,aditya-birla-group-companies,592840,SUCCESS,0,
Trendlyne,Jindal group companies & their share prices,jindal-group-companies-&-their-share-prices,592848,SUCCESS,0,
Trendlyne,Murugappa group companies & their share prices,murugappa-group-companies-&-their-share-prices,592861,SUCCESS,0,
Trendlyne,Godrej group companies - Listed companies & share prices,godrej-group-companies---listed-companies-&-share-prices,592858,SUCCESS,0,
Trendlyne,Hinduja Group companies & their share prices,hinduja-group-companies-&-their-share-prices,592856,SUCCESS,0,
Trendlyne,Companies impacted by rising crude oil prices,companies-impacted-by-rising-crude-oil-prices,789518,SUCCESS,0,
Trendlyne,Indian companies with high revenue exposure to the US market,indian-companies-with-high-revenue-exposure-to-the-us-market,661182,SUCCESS,0,
Trendlyne,Gold stocks in India,gold-stocks-in-india,592867,SUCCESS,0,
Trendlyne,Silver stocks in India,silver-stocks-in-india,592873,SUCCESS,0,
Trendlyne,AI stocks in India,ai-stocks-in-india,592935,SUCCESS,0,
Trendlyne,Battery stocks - featuring battery manufacturers in India,battery-stocks---featuring-battery-manufacturers-in-india,592936,SUCCESS,0,
Trendlyne,"PSU stocks list - includes banks, infra, and more","psu-stocks-list---includes-banks,-infra,-and-more",592943,SUCCESS,0,
Trendlyne,EV stocks in India,ev-stocks-in-india,592940,SUCCESS,0,
Trendlyne,SME stocks list,sme-stocks-list,608228,SUCCESS,100,
Trendlyne,Stocks where top management is under dispute,stocks-where-top-management-is-under-dispute,638307,SUCCESS,0,
Trendlyne,FnO (Futures and Options) stocks list,fno-(futures-and-options)-stocks-list,608252,SUCCESS,100,
Trendlyne,ASM (Additional Surveillance Measure)/GSM (Graded Surveillance Measure) stock list,asm-(additional-surveillance-measure)/gsm-(graded-surveillance-measure)-stock-list,608231,SUCCESS,100,
Trendlyne,Monsoon stocks,monsoon-stocks,592969,SUCCESS,0,
Trendlyne,QSR stocks,qsr-stocks,592939,SUCCESS,0,
